Date,FutureDate,Symbol,Future_Price,TestError(MAPE),Benchmark_Last_Price(MAPE),TestCorrelation
2016-06-03,2016-06-10,BAX,42.4146449827,0.0277288613815,0.0210251562825,0.445552866407
2016-06-03,2016-06-10,SHW,283.457927179,0.0277437483224,0.0122029709899,-0.324541980316
2016-06-03,2016-06-10,BMY,71.6527067525,0.0277475218781,0.010779507949,-0.306907209493
2016-06-03,2016-06-10,CELG,107.884552634,0.0278316167012,0.0251249450907,0.165417381497
2016-06-03,2016-06-10,RHI,39.7583618533,0.0279000803307,0.0236995894846,0.122112226893
2016-06-03,2016-06-10,KMI,17.4432888728,0.0279028843645,0.023104317571,-0.61377308232
2016-06-03,2016-06-10,EXR,92.5173829632,0.0279651998955,0.026444361555,0.170063083076
2016-06-03,2016-06-10,HCP,33.6876747201,0.0279754212516,0.0287703608565,0.313076763155
2016-06-03,2016-06-10,PCAR,54.7014711829,0.0280203848239,0.0345198575399,0.150168464881
2016-06-03,2016-06-10,PNR,58.8896095399,0.0280274027107,0.0197988587697,0.292435710912
2016-06-03,2016-06-10,CXO,117.341112843,0.028316227416,0.0258521864411,0.1734923731
2016-06-03,2016-06-10,YHOO,35.6714873033,0.028448532495,0.01901208982,-0.410172780012
2016-06-03,2016-06-10,FB,115.848765271,0.0284737282575,0.0199619905518,-0.0847149640414
2016-06-03,2016-06-10,GGP,26.9540048226,0.0285383573621,0.0311819058883,0.611252100567
2016-06-03,2016-06-10,BBT,36.2300947612,0.0285701412294,0.030397593533,0.45421983005
2016-06-03,2016-06-10,ESS,213.016169117,0.0285916735331,0.0271948287013,-0.150610163338
2016-06-03,2016-06-10,SPG,198.543686089,0.0287417677092,0.0270058953867,0.197173893477
2016-06-03,2016-06-10,FLR,51.5267278297,0.028784404327,0.0327724501169,0.3262374821
2016-06-03,2016-06-10,GRMN,41.8117417339,0.028788164244,0.027763052698,0.0539510084046
2016-06-03,2016-06-10,CAT,74.0396655647,0.0288498911222,0.0315050444071,0.4314783314
2016-06-03,2016-06-10,BAC,14.4810785903,0.028894046101,0.026408131064,0.113666592332
2016-06-03,2016-06-10,NWS,12.4874870319,0.029073830157,0.0263959638004,0.453697802126
2016-06-03,2016-06-10,CFG,23.1081450432,0.0292443504142,0.0318740627689,0.370306626223
2016-06-03,2016-06-10,WFM,33.7912859199,0.0292915747712,0.0328507218741,0.801618576757
2016-06-03,2016-06-10,JCI,44.0944492197,0.0293626266594,0.0252758765042,0.701854364443
2016-06-03,2016-06-10,ILMN,141.064212945,0.0293660384106,0.026060865627,0.141224527562
2016-06-03,2016-06-10,KIM,29.0235292541,0.0295308547245,0.0328465360322,0.0599961890608
2016-06-03,2016-06-10,AMP,100.865303949,0.02961166773,0.0273671705984,0.368892171469
2016-06-03,2016-06-10,PSX,80.4397864818,0.0296278017332,0.0284804219959,-0.11755957833
2016-06-03,2016-06-10,MAC,76.8112917851,0.0297734936358,0.0356258648756,-0.117857067973
2016-06-03,2016-06-10,EQR,65.455405707,0.0298036233455,0.0294328705238,0.0197571827375
2016-06-03,2016-06-10,KEY,12.4670290571,0.0298246158015,0.0306870570076,0.584833472442
2016-06-03,2016-06-10,HP,57.7623965298,0.029900244011,0.0362680773726,-0.0552251907619
2016-06-03,2016-06-10,PCLN,1313.91795335,0.0299439526119,0.0309162626005,-0.115876090083
2016-06-03,2016-06-10,XLNX,47.1919440228,0.0300293469864,0.0308902430623,0.476855917469
2016-06-03,2016-06-10,AA,9.44431301024,0.0300763492483,0.0497505243084,0.764550393841
2016-06-03,2016-06-10,HOG,45.7741150736,0.0300958831434,0.0308809475178,0.386822784454
2016-06-03,2016-06-10,RF,9.63709790986,0.0302840343283,0.0276967912244,0.477070340594
2016-06-03,2016-06-10,FITB,18.7261949986,0.0303576203689,0.0327226479974,0.397571034283
2016-06-03,2016-06-10,HOT,74.8368621647,0.0304667501196,0.0319953609514,0.631211866127
2016-06-03,2016-06-10,NTAP,24.950796105,0.0306820525631,0.0327139674413,0.519290498061
2016-06-03,2016-06-10,STI,43.1090979101,0.0307110822848,0.0257870736488,0.343595826576
2016-06-03,2016-06-10,XEC,113.918668985,0.0308276374984,0.0260881516801,0.506163262356
2016-06-03,2016-06-10,PDCO,48.0729660706,0.0309503386606,0.0315683977166,0.757671204972
2016-06-03,2016-06-10,DE,83.56377605,0.0310114627599,0.0330373189241,-0.135911303379
2016-06-03,2016-06-10,TXN,60.2965797789,0.0310263355,0.0211962034474,0.446662928376
2016-06-03,2016-06-10,CMCSA,62.7529156864,0.0311348490225,0.0176670460941,0.00610701607931
2016-06-03,2016-06-10,MLM,181.183578378,0.0312669323131,0.0301907517634,0.673365166849
2016-06-03,2016-06-10,REGN,400.84521452,0.0312677966672,0.0309252322888,0.329422313358
2016-06-03,2016-06-10,XRX,10.1009307456,0.0312793070386,0.0365211683907,0.290566299694
2016-06-03,2016-06-10,CTXS,83.2018326607,0.0313870956772,0.0198071077003,0.260056029655
2016-06-03,2016-06-10,CTL,27.5565580345,0.0316725389058,0.0394113688271,0.729248993716
2016-06-03,2016-06-10,WMT,69.6889546348,0.0317539911025,0.0322617401039,0.146683115403
2016-06-03,2016-06-10,C,46.1792583935,0.0317575335125,0.0299770753643,0.141342026431
2016-06-03,2016-06-10,LUK,17.596184231,0.031851027157,0.0271942839278,0.397910415296
2016-06-03,2016-06-10,DOV,65.5694083142,0.0319316089298,0.027160836772,-0.238347428282
2016-06-03,2016-06-10,ABBV,63.626533902,0.0320373210837,0.031965270858,-0.138347978134
2016-06-03,2016-06-10,FLS,47.9160556061,0.0320482118387,0.028456447389,0.115167687996
2016-06-03,2016-06-10,VTR,65.4029627843,0.0322182773823,0.0227062074638,0.281922470973
2016-06-03,2016-06-10,NKE,55.5435549728,0.0323474030844,0.0164181382635,0.909934953938
2016-06-03,2016-06-10,CA,31.7202267929,0.0324039432053,0.0288668702227,0.662110250816
2016-06-03,2016-06-10,LLTC,46.4692745742,0.0324989322682,0.0236001623338,0.499916044359
2016-06-03,2016-06-10,CPB,62.6811831248,0.0325578403863,0.0348810300549,0.273887494459
2016-06-03,2016-06-10,MCK,183.060171808,0.0326482548458,0.0316669382402,0.447416720722
2016-06-03,2016-06-10,LNC,44.8096345554,0.0327381557447,0.0312494089123,0.333552068744
2016-06-03,2016-06-10,FTR,5.17747523702,0.0327497230531,0.0389116611398,-0.0289862220809
2016-06-03,2016-06-10,ETFC,26.8302106384,0.0328077910686,0.0323052676692,0.583528464763
2016-06-03,2016-06-10,DOW,52.5740843302,0.0329528326623,0.0205470363296,-0.0347854907868
2016-06-03,2016-06-10,FFIV,108.889638515,0.03296165427,0.0276106330668,0.297981311543
2016-06-03,2016-06-10,DAL,43.2521135386,0.0332687455607,0.0172586297057,0.484044843905
2016-06-03,2016-06-10,AN,49.3369298907,0.0332747639827,0.0337076267303,0.227636726776
2016-06-03,2016-06-10,HBI,27.775077539,0.0333061213118,0.0240342266427,0.143555720961
2016-06-03,2016-06-10,COH,39.1984353854,0.033486149965,0.0320545899208,0.214906605517
2016-06-03,2016-06-10,STJ,77.4829877658,0.0336017619571,0.0280206859145,0.347515146689
2016-06-03,2016-06-10,SLB,76.1506755686,0.0336935070375,0.0324489705668,-0.114455355688
2016-06-03,2016-06-10,R,67.9846070619,0.0340682222767,0.0341792303455,-0.422181990354
2016-06-03,2016-06-10,AIV,39.7033217235,0.0340858442404,0.0247014263077,-0.289026000612
2016-06-03,2016-06-10,CBS,54.0433503748,0.0341414193844,0.0317851991882,0.319346314073
2016-06-03,2016-06-10,AMG,172.962927113,0.0341801257584,0.0330287373979,-0.205023739741
2016-06-03,2016-06-10,ZION,28.5322540856,0.034185671897,0.031880336917,0.257929297347
2016-06-03,2016-06-10,CSCO,28.5552654207,0.0342446479071,0.0324928861332,0.477278467335
2016-06-03,2016-06-10,AKAM,52.8802264286,0.034388485408,0.0329299904884,-0.193547141606
2016-06-03,2016-06-10,PKI,52.8899085165,0.0345501179284,0.0234812802112,0.483568052064
2016-06-03,2016-06-10,IP,42.6350205689,0.0346630785267,0.0334868301153,-0.163339896312
2016-06-03,2016-06-10,FTI,26.5898076838,0.0347071923079,0.0370406832004,0.582301632148
2016-06-03,2016-06-10,COG,23.4418753207,0.0348891852189,0.0260993916401,-0.191770434609
2016-06-03,2016-06-10,LLL,140.667874483,0.0349436617237,0.0166045496784,0.782724623078
2016-06-03,2016-06-10,HAL,42.3669566241,0.0350884914568,0.0288340322617,0.116049295
2016-06-03,2016-06-10,AGN,247.798968186,0.0352420356695,0.0371831229509,0.630252266992
2016-06-03,2016-06-10,EMC,26.7530154313,0.0353384155252,0.0146892073573,0.815700957654
2016-06-03,2016-06-10,CI,131.638287134,0.0354320350338,0.0242101188354,0.752010751727
2016-06-03,2016-06-10,LM,33.6833450207,0.0355132139926,0.0405737829916,0.301070791029
2016-06-03,2016-06-10,NWL,46.5197576051,0.0355236372425,0.0232472963094,0.3596340243
2016-06-03,2016-06-10,CRM,81.0952039141,0.0356584766304,0.0306304320135,0.754241451302
2016-06-03,2016-06-10,BIIB,286.13432043,0.0357087194748,0.0334434464717,-0.0493195435367
2016-06-03,2016-06-10,TSO,81.7633933776,0.0359066671354,0.033840764758,0.0144453128268
2016-06-03,2016-06-10,MAS,31.3075788529,0.0362467544786,0.0207812693822,0.387118556853
2016-06-03,2016-06-10,AAPL,100.301911657,0.036247036222,0.0295360029741,0.124154801699
2016-06-03,2016-06-10,DLPH,68.8884010935,0.0363068379752,0.0328842351215,0.656083516899
2016-06-03,2016-06-10,AVGO,159.065649229,0.0364042847497,0.0324991560636,0.614085418938
2016-06-03,2016-06-10,ADM,43.0113581702,0.0364097341986,0.0417004298028,0.608732456443
2016-06-03,2016-06-10,EW,102.788084574,0.0366514252363,0.0251352444756,0.600640896188
2016-06-03,2016-06-10,AAP,151.711290323,0.0367019968234,0.0354253411652,0.050693209038
2016-06-03,2016-06-10,SNI,64.1346927053,0.0369904145081,0.0382631089854,-0.420401231375
2016-06-03,2016-06-10,DG,90.0708317621,0.0370239054496,0.0362543189482,0.259951308352
2016-06-03,2016-06-10,EQIX,357.980849465,0.037097893901,0.0235673846344,0.842873326293
2016-06-03,2016-06-10,ULTA,232.068264413,0.037199890042,0.0340718310652,0.21356636459
2016-06-03,2016-06-10,QRVO,53.5699451503,0.0372717506643,0.0406884665116,0.751461927261
2016-06-03,2016-06-10,LRCX,81.6730213993,0.0374447331639,0.0405672695877,0.521094353207
2016-06-03,2016-06-10,BBBY,44.6737603941,0.037544168306,0.0397955751029,0.550636869527
2016-06-03,2016-06-10,CCE,39.0359627736,0.0375714532841,0.0330062347709,-0.322943851605
2016-06-03,2016-06-10,O,63.5497472658,0.0375872719829,0.0394451106927,-0.00742070478179
2016-06-03,2016-06-10,ICE,260.287564872,0.0376649613752,0.0265711991889,0.687954591492
2016-06-03,2016-06-10,BEN,35.7210669587,0.0378931226096,0.0358788638967,-0.0721423659296
2016-06-03,2016-06-10,IFF,123.827852175,0.0380001324847,0.0191122880402,0.652689541299
2016-06-03,2016-06-10,MOS,26.8815123759,0.0382071344146,0.0393176225388,0.260440309837
2016-06-03,2016-06-10,GLW,20.3149096733,0.0383244942537,0.0346907850287,0.77973901569
2016-06-03,2016-06-10,CMG,422.323254295,0.0384971074668,0.0293665975038,0.117051275892
2016-06-03,2016-06-10,DISCK,26.6195065345,0.0385431203142,0.045020845016,-0.191600649158
2016-06-03,2016-06-10,ABT,40.0856471828,0.0387150627702,0.0318520605727,-0.0149058717639
2016-06-03,2016-06-10,NFLX,103.764667818,0.038956941281,0.0397277204557,0.589371466709
2016-06-03,2016-06-10,ATVI,37.4421375662,0.0391521147184,0.0374157024848,0.652521429991
2016-06-03,2016-06-10,DISCA,27.9699393988,0.0392880806388,0.045904633644,-0.40985252128
2016-06-03,2016-06-10,NOV,32.3759202867,0.0394417510316,0.0456125617229,-0.38687594557
2016-06-03,2016-06-10,COP,44.9429956125,0.0397542940241,0.0359638568792,-0.323096987276
2016-06-03,2016-06-10,NAVI,13.2077602315,0.039757781883,0.03859869021,0.156326089619
2016-06-03,2016-06-10,CNC,63.1713463599,0.0401260409922,0.051076598005,0.364023547857
2016-06-03,2016-06-10,BXLT,44.5337929861,0.0405575881759,0.0235240929943,0.8883387268
2016-06-03,2016-06-10,ABC,77.4266077172,0.0405704235914,0.0447764935904,0.811297754911
2016-06-03,2016-06-10,IVZ,30.0436605741,0.0407827143541,0.0420764070472,-0.0591922589169
2016-06-03,2016-06-10,SCHW,29.4449583484,0.0408491405734,0.037475144847,0.452551411267
2016-06-03,2016-06-10,A,44.3641735336,0.0409358135184,0.0257841906884,0.866560533466
2016-06-03,2016-06-10,FIS,73.931140468,0.0410132220566,0.0293064885436,0.831834486852
2016-06-03,2016-06-10,HST,15.5490430278,0.0411253518811,0.0390573736204,0.156573746562
2016-06-03,2016-06-10,DD,68.0702606475,0.0415310220616,0.0251772093686,0.145033511544
2016-06-03,2016-06-10,CMA,45.9800934072,0.0417720071809,0.0362138457456,0.302677574708
2016-06-03,2016-06-10,VMC,109.970878991,0.042345776307,0.0257061312288,0.297276086159
2016-06-03,2016-06-10,NFX,38.6525141865,0.042704029603,0.0379639403043,0.622967361156
2016-06-03,2016-06-10,HRL,34.8255254216,0.04312528921,0.0437913140771,0.491843607045
2016-06-03,2016-06-10,MYL,45.0927442894,0.043529085407,0.0411099744776,0.103653185561
2016-06-03,2016-06-10,RL,94.7203002777,0.0435791656048,0.0411744461765,-0.510096234396
2016-06-03,2016-06-10,DNB,122.850141015,0.0437371666522,0.0309054424411,0.792476591268
2016-06-03,2016-06-10,AMZN,711.623604875,0.0439949674576,0.0359441711743,0.711912787546
2016-06-03,2016-06-10,TIF,64.8283246999,0.0440090337256,0.0330641357121,0.837241669679
2016-06-03,2016-06-10,HAR,78.7871635814,0.0441477416245,0.0431453526,-0.153063125884
2016-06-03,2016-06-10,DO,23.0513918885,0.0442961287442,0.0357598630144,-0.366109879906
2016-06-03,2016-06-10,TGT,69.5935069183,0.044456056735,0.0421937741294,0.800118272566
2016-06-03,2016-06-10,MNST,151.771345792,0.0445698057181,0.0324563502092,0.565337947484
2016-06-03,2016-06-10,VIAB,44.2986776396,0.0453440657093,0.0478997996932,0.0875070886598
2016-06-03,2016-06-10,HES,57.7523076798,0.0460015275121,0.0390454580021,-0.341539462614
2016-06-03,2016-06-10,URI,70.407270352,0.0461279474045,0.0479656930021,0.383534981358
2016-06-03,2016-06-10,MPC,35.4788510722,0.0461721891931,0.0464491493988,0.0725019737346
2016-06-03,2016-06-10,APC,50.5221654125,0.0466878771389,0.0568399410495,-0.120226419617
2016-06-03,2016-06-10,PBI,18.9321551791,0.0467596320083,0.0511852453103,0.246194505424
2016-06-03,2016-06-10,SWKS,67.4492516689,0.0468421170626,0.0410062437417,0.0405666786915
2016-06-03,2016-06-10,HRB,21.2050058207,0.0469681794444,0.0342708848953,0.194229821801
2016-06-03,2016-06-10,VRTX,90.2650135127,0.0470306437955,0.0539417194209,0.275733236598
2016-06-03,2016-06-10,HCN,67.7909545456,0.0473372918684,0.032767634675,0.205408212598
2016-06-03,2016-06-10,FMC,46.9754811812,0.0474195207782,0.0319031235202,-0.0400960091619
2016-06-03,2016-06-10,BWA,33.9544774785,0.0476003985715,0.035973662511,0.550245684249
2016-06-03,2016-06-10,GILD,87.1673079511,0.0476174249133,0.0412137483186,0.320096774641
2016-06-03,2016-06-10,GT,28.1847759909,0.0476348831519,0.0290521583498,0.493403547387
2016-06-03,2016-06-10,TYC,42.1949875002,0.0479691939594,0.0380221633638,0.714922180975
2016-06-03,2016-06-10,NEM,36.0771247717,0.0484606779032,0.0407854243372,-0.325424627962
2016-06-03,2016-06-10,MNK,65.188658012,0.0485224983505,0.0436930291018,-0.146070676508
2016-06-03,2016-06-10,DLTR,89.1664978476,0.0491389795653,0.0515593850883,-0.053344486478
2016-06-03,2016-06-10,KHC,82.3272478961,0.0498163770635,0.0361262281502,-0.28337365534
2016-06-03,2016-06-10,APA,52.5087323083,0.051006880854,0.0404799388016,0.198092339772
2016-06-03,2016-06-10,HPQ,13.0767374287,0.0513109155378,0.0518618021564,0.124439073422
2016-06-03,2016-06-10,SIG,91.9057860006,0.0518374507411,0.0445613582552,0.231020619805
2016-06-03,2016-06-10,CF,29.0309620393,0.0521722769444,0.0528306039562,0.670618613659
2016-06-03,2016-06-10,TDC,27.5961433977,0.0521958638829,0.05268071699,0.0376312683878
2016-06-03,2016-06-10,PRGO,90.4814163621,0.0526673142518,0.0347289812083,0.067587664537
2016-06-03,2016-06-10,WRK,39.4361657988,0.0532225159776,0.056860236805,-0.286667692337
2016-06-03,2016-06-10,WYNN,95.6167574282,0.0533805431615,0.0342849014194,0.326133677023
2016-06-03,2016-06-10,PVH,96.0679553152,0.0537432951486,0.0559733497384,0.192651741558
2016-06-03,2016-06-10,HPE,17.8411581528,0.0551372302853,0.0540351865932,0.555350646074
2016-06-03,2016-06-10,FL,56.5057203035,0.0552664552414,0.0305908999524,0.780321895429
2016-06-03,2016-06-10,VLO,57.1743374483,0.0560674848184,0.0285305414873,0.438200351661
2016-06-03,2016-06-10,RIG,9.93358509729,0.0566331390797,0.0561999902035,0.352229850207
2016-06-03,2016-06-10,EA,73.7839668484,0.057111875663,0.0532115041923,0.570349730549
2016-06-03,2016-06-10,RRC,41.5185244285,0.0577460976266,0.0473113050694,-0.207250003351
2016-06-03,2016-06-10,MUR,30.0390634369,0.057778282279,0.0612103967675,0.171739753043
2016-06-03,2016-06-10,UA.C,34.5109947533,0.0584108501647,0.0478949656962,0.707632164859
2016-06-03,2016-06-10,URBN,29.163902618,0.0591196381817,0.0645565596535,0.131808446906
2016-06-03,2016-06-10,MON,106.582926531,0.0596162461901,0.054789639755,0.746715583713
2016-06-03,2016-06-10,AMAT,23.8984392598,0.0621694664156,0.057258218353,0.599077945881
2016-06-03,2016-06-10,DVN,35.7718381452,0.0632797435501,0.0620754959289,0.116200519047
2016-06-03,2016-06-10,FSLR,50.3450563268,0.0646183218301,0.051604977357,0.665812898163
2016-06-03,2016-06-10,JEC,48.5585263822,0.0659806210057,0.0357042597858,0.527839595875
2016-06-03,2016-06-10,SRCL,100.941778109,0.0674518411715,0.0495645629433,-0.265759413863
2016-06-03,2016-06-10,NRG,16.1682761588,0.0690694178561,0.0353628388753,0.634258731826
2016-06-03,2016-06-10,FCX,10.9639485947,0.069528596567,0.0716758082258,0.0719083328665
2016-06-03,2016-06-10,SPLS,8.94515715907,0.0704046877452,0.0746602530767,0.559488424198
2016-06-03,2016-06-10,SWN,14.1730271574,0.0712813393481,0.0684772926467,0.103932684647
2016-06-03,2016-06-10,MRO,13.5131815731,0.0726599854178,0.0670158325621,-0.193318612084
2016-06-03,2016-06-10,KORS,48.3158960597,0.074481314861,0.0783160461774,0.605690994315
2016-06-03,2016-06-10,OKE,41.8011600882,0.0757244679485,0.0410287241239,0.85757925115
2016-06-03,2016-06-10,LB,72.7818009155,0.0760172829901,0.074896639606,0.54853824321
2016-06-03,2016-06-10,UA,37.4920981249,0.0777067482684,0.0547601624971,0.716152535759
2016-06-03,2016-06-10,NVDA,45.7275152983,0.0803686053255,0.0649052135316,0.792394749508
2016-06-03,2016-06-10,M,33.5761582102,0.0805386535631,0.0835215447502,0.616119455549
2016-06-03,2016-06-10,UAL,47.935681828,0.082831870959,0.0198766345014,0.641418948886
2016-06-03,2016-06-10,KSS,38.5454789241,0.0872812771963,0.0673553990091,0.730064381754
2016-06-03,2016-06-10,MU,12.3503643104,0.0942569246218,0.0896706642246,0.203540038382
2016-06-03,2016-06-10,WDC,44.6203223078,0.0972809796075,0.0970191599052,0.0769909154749
2016-06-03,2016-06-10,WMB,21.0811019919,0.0975105513282,0.0470360087267,0.735609299331
2016-06-03,2016-06-10,GPS,19.5486466589,0.100156236524,0.0849440996018,0.701587557541
2016-06-03,2016-06-10,JWN,39.6835631303,0.100196477956,0.0881644329362,0.751891879254
2016-06-03,2016-06-10,AAL,34.169618704,0.108811700445,0.0310769403635,0.754762527541
2016-06-03,2016-06-10,STX,22.9646048304,0.112666889407,0.0982563239164,-0.276227348961
2016-06-03,2016-06-10,CHK,4.19394687561,0.156910483325,0.172314724026,0.699999331329
2016-06-03,2016-06-10,ENDP,12.9802677423,0.280506171418,0.237811192996,0.457593575596
