Date,Return Date,Symbol,Return,Test Error (RMSE)
2016-06-03,2016-06-10,PLD,-0.0559684104396,0.0506393146803
2016-06-03,2016-06-10,AMZN,-0.0321956793715,0.0510755155645
2016-06-03,2016-06-10,XRX,0.00628805925379,0.0511552382898
2016-06-03,2016-06-10,MPC,0.0183272858948,0.0513856470738
2016-06-03,2016-06-10,GILD,0.00472648808351,0.0517160797006
2016-06-03,2016-06-10,CXO,-0.0302049904987,0.0517832010165
2016-06-03,2016-06-10,NUE,-0.0448943767719,0.0518844149438
2016-06-03,2016-06-10,AVGO,-0.046312011014,0.0522619458213
2016-06-03,2016-06-10,RHI,-0.00433746824699,0.0522781363339
2016-06-03,2016-06-10,URI,-0.00649193081423,0.0522869249077
2016-06-03,2016-06-10,NFX,-0.035031349102,0.0522918325096
2016-06-03,2016-06-10,VLO,0.0363054107864,0.0525176073156
2016-06-03,2016-06-10,MYL,0.0176414096249,0.0527624027208
2016-06-03,2016-06-10,UA.C,-0.0193179848062,0.0531995299894
2016-06-03,2016-06-10,COG,-0.0437150568782,0.0532785126941
2016-06-03,2016-06-10,HPQ,-0.0204107584019,0.0532976327865
2016-06-03,2016-06-10,WRK,-0.00459683013146,0.0535098160653
2016-06-03,2016-06-10,HAL,-0.0275735267238,0.0536382098023
2016-06-03,2016-06-10,COP,0.0170745714698,0.0537391490445
2016-06-03,2016-06-10,AIV,-0.0570307921472,0.053790446247
2016-06-03,2016-06-10,BCR,-0.0606418708502,0.0539623730723
2016-06-03,2016-06-10,HES,-0.0147858997601,0.0540075507969
2016-06-03,2016-06-10,FL,0.0364801948309,0.0542701249255
2016-06-03,2016-06-10,ZBH,-0.0612813566823,0.0548422000785
2016-06-03,2016-06-10,MNK,-0.0104702434896,0.0548723595896
2016-06-03,2016-06-10,TYC,-0.0436217619807,0.0549194869509
2016-06-03,2016-06-10,LM,0.0108542794716,0.0551007881122
2016-06-03,2016-06-10,TSO,0.0322563276656,0.0557585500149
2016-06-03,2016-06-10,HRL,0.014885351272,0.0560011641047
2016-06-03,2016-06-10,CF,0.00445032916704,0.0561196897745
2016-06-03,2016-06-10,MOS,0.0158755196551,0.0562082380265
2016-06-03,2016-06-10,APC,-0.022597668324,0.0563344108468
2016-06-03,2016-06-10,RF,-0.00412209808307,0.0567538739583
2016-06-03,2016-06-10,REGN,-0.00334346133384,0.056954587111
2016-06-03,2016-06-10,HAR,0.0138576841072,0.0573384705653
2016-06-03,2016-06-10,VRTX,-0.0351260701518,0.0580228585816
2016-06-03,2016-06-10,HP,-0.0366890080878,0.058034124088
2016-06-03,2016-06-10,CMA,0.00774046022159,0.0581583294978
2016-06-03,2016-06-10,DLTR,-0.027626699558,0.0583752258671
2016-06-03,2016-06-10,AA,-0.0234015743315,0.0587737627427
2016-06-03,2016-06-10,SIG,0.0538305715567,0.0588285290174
2016-06-03,2016-06-10,ALXN,0.0149687344648,0.0601983643157
2016-06-03,2016-06-10,FMC,-0.0187174538599,0.0602462537654
2016-06-03,2016-06-10,KHC,-0.0681523522596,0.0607897422399
2016-06-03,2016-06-10,MON,-0.0431933055801,0.0608237383833
2016-06-03,2016-06-10,URBN,0.0125397266785,0.0611744706792
2016-06-03,2016-06-10,EA,-0.0380289165615,0.0615701615546
2016-06-03,2016-06-10,VMC,-0.0852171893388,0.0622571563667
2016-06-03,2016-06-10,PXD,-0.090299915534,0.0626177848654
2016-06-03,2016-06-10,MNST,-0.00512261378922,0.06286769515
2016-06-03,2016-06-10,GPN,-0.02457706776,0.0630228136751
2016-05-17,2016-05-24,TWC,-0.0562078819197,0.0634116381578
2016-06-03,2016-06-10,VIAB,-0.0131787310669,0.0639211484205
2016-06-03,2016-06-10,DO,-0.0331942923161,0.0639433080521
2016-06-03,2016-06-10,UA,0.0270095942371,0.0655733580465
2016-06-03,2016-06-10,HPE,-0.0244939005722,0.0662376320116
2016-06-03,2016-06-10,HCN,-0.0787455138773,0.0673124370761
2016-06-03,2016-06-10,WYNN,-0.0250212762761,0.0673673009114
2016-06-03,2016-06-10,KORS,0.00290649311062,0.068413744271
2016-06-03,2016-06-10,SPLS,0.0082903649529,0.0694422577045
2016-06-03,2016-06-10,M,0.00370703573793,0.0700677821506
2016-06-03,2016-06-10,NFLX,0.0490409495669,0.0703005995329
2016-06-03,2016-06-10,LB,0.025813889886,0.0708926452607
2016-06-03,2016-06-10,KSS,0.0122421791584,0.071265410953
2016-06-03,2016-06-10,ILMN,0.0193779971735,0.0713104816414
2016-06-03,2016-06-10,NOV,0.00121861433904,0.0714303382915
2016-06-03,2016-06-10,RIG,0.0140808264841,0.0716574473123
2016-06-03,2016-06-10,JEC,-0.0896072449058,0.0753410248258
2016-06-03,2016-06-10,UAL,0.0707394680674,0.0758623671708
2016-06-03,2016-06-10,FSLR,0.0225988804967,0.0773813823495
2016-06-03,2016-06-10,EW,-0.028421303325,0.0781038871766
2016-06-03,2016-06-10,DVN,-0.0212392976653,0.0788791775815
2016-06-03,2016-06-10,SRCL,0.0152342349188,0.0793127144209
2016-06-03,2016-06-10,AMAT,-0.0504824643393,0.0798492729254
2016-06-03,2016-06-10,HRB,0.0483284671329,0.0800284220444
2016-06-03,2016-06-10,NRG,-0.0971035101006,0.0823116288051
2016-06-03,2016-06-10,JWN,0.00239194319143,0.0825018222819
2016-06-03,2016-06-10,BSX,-0.0817778405085,0.0826932106747
2016-06-03,2016-06-10,MU,-0.0343651935625,0.0831770101182
2016-06-03,2016-06-10,MRO,-0.00125312525557,0.0842097468424
2016-06-03,2016-06-10,PRGO,-0.00474742901571,0.0851338548842
2016-06-03,2016-06-10,NVDA,-0.0369731856158,0.0861598698106
2016-06-03,2016-06-10,WDC,-0.0440964615845,0.088555129374
2016-06-03,2016-06-10,AAL,0.109074780008,0.0887668838296
2016-06-03,2016-06-10,APA,-0.0775722152361,0.0900492707023
2016-06-03,2016-06-10,NEM,-0.0509302638144,0.0924406157109
2016-06-03,2016-06-10,AGN,0.0550878994992,0.0942688597122
2016-06-03,2016-06-10,STJ,-0.0287201401849,0.0973294547616
2016-06-03,2016-06-10,GPS,0.0214973791872,0.100041561037
2016-06-03,2016-06-10,MUR,-0.0457387839243,0.103022465242
2016-06-03,2016-06-10,FCX,-1.79958410539e-05,0.103823312796
2016-06-03,2016-06-10,ULTA,-0.127845870127,0.108093471829
2016-06-03,2016-06-10,OKE,-0.110466945423,0.11581872075
2016-06-03,2016-06-10,WMB,-0.0772476990588,0.117162078195
2016-06-03,2016-06-10,STX,0.00670885781225,0.128988726808
2016-06-03,2016-06-10,RRC,-0.135572751275,0.132761105688
2016-06-03,2016-06-10,SWN,-0.0921004444685,0.157445726944
2016-06-03,2016-06-10,ENDP,-0.126437694493,0.176701874023
2016-06-03,2016-06-10,CHK,0.0326957513526,0.217065616508
